38.340932,2,1.801330,0.123877,0.007373,-0.000482,0.000117,0.000126,0.014554,-0.024894,3.067826,1.803401,0.124889,0.087331,0.002071,0.001012,0.047974,0.003830,0.001343,0.023924,0.000165,0.000379,-3.072320,0.047974,0.005120,-0.012129,-0.000894,-0.000782,0.001956,0.001455
38.361341,2,1.801654,0.125410,0.007017,-0.005523,-0.003770,-0.007743,-0.006700,-0.019653,3.060766,1.803401,0.124889,0.087331,0.000162,-0.008015,0.048188,0.008538,-0.006364,0.027966,-0.000575,0.000918,-3.072320,0.048188,0.005105,-0.012130,-0.000887,-0.000661,0.001744,0.001244
38.380719,2,1.801338,0.123852,0.007368,-0.000133,-0.000251,-0.000280,0.014797,-0.024821,3.067974,1.803401,0.124889,0.087331,0.003693,0.009078,0.047978,0.005772,0.013980,0.024129,0.001462,0.000481,-3.072320,0.047978,0.005110,-0.012121,-0.000887,-0.000456,0.001734,0.001509
38.401136,2,1.801336,0.123869,0.007354,0.005354,0.003631,0.007794,0.014774,-0.024835,3.067897,1.803401,0.124889,0.087331,0.002078,0.000935,0.047986,-0.004867,-0.004022,0.020096,-0.000445,-0.000464,-3.072320,0.047986,0.005112,-0.012115,-0.000879,-0.000271,0.001538,0.001460
38.420529,2,1.801683,0.125447,0.007027,-0.005252,-0.003310,-0.007654,-0.007179,-0.019486,3.060767,1.803401,0.124889,0.087331,-0.000072,-0.008705,0.048182,0.007805,-0.008081,0.027918,-0.000755,0.000858,-3.072320,0.048182,0.005106,-0.012134,-0.000881,0.000053,0.001914,0.001553
38.440947,2,1.801666,0.125427,0.007018,-0.005362,-0.003512,-0.007437,-0.006895,-0.019539,3.060718,1.803401,0.124889,0.087331,0.001815,-0.000438,0.048188,0.010821,0.004601,0.027812,0.000556,0.001060,-3.072320,0.048188,0.005118,-0.012120,-0.000890,-0.000404,0.001195,0.001800
38.461350,2,1.802004,0.126812,0.006803,-0.001075,0.004326,-0.006279,-0.022242,-0.016350,3.060355,1.803401,0.124889,0.087331,-0.000256,-0.008699,0.048317,0.001312,-0.019534,0.027298,-0.001970,0.000294,-3.072320,0.048317,0.005123,-0.012120,-0.000885,-0.000015,0.001558,0.001632
38.480770,2,1.800064,0.124029,0.007813,-0.003788,0.003458,0.017308,0.013516,-0.036472,3.072320,1.803401,0.124889,0.087331,0.013328,0.015189,0.047711,0.025761,0.017547,0.015201,0.001965,0.002495,-3.072320,0.047711,0.005123,-0.012136,-0.000875,0.000079,0.001860,0.001606
38.501187,2,1.801335,0.123871,0.007365,0.005662,-0.000888,0.013416,0.014660,-0.024868,3.067752,1.803401,0.124889,0.087331,-0.004161,0.001791,0.047980,-0.014581,0.004015,0.017282,0.000298,-0.001511,-3.072320,0.047980,0.005116,-0.012128,-0.000873,-0.000161,0.001693,0.001104
38.520637,2,1.801332,0.123861,0.007369,0.008117,-0.000369,-0.009991,0.014763,-0.024739,3.067825,1.803401,0.124889,0.087331,0.002088,0.001080,0.047977,-0.008930,0.002181,0.028984,0.000154,-0.000922,-3.072320,0.047977,0.005102,-0.012135,-0.000868,-0.000640,0.001921,0.001498
38.541073,2,1.801333,0.123879,0.007367,-0.000495,0.000061,-0.000049,0.014629,-0.024739,3.067846,1.803401,0.124889,0.087331,0.002059,0.000922,0.047978,0.003923,0.001303,0.024014,0.000162,0.000388,-3.072320,0.047978,0.005109,-0.012126,-0.000875,-0.000302,0.001317,0.001617
38.561531,2,1.802018,0.126819,0.006793,-0.005705,0.000930,-0.013835,-0.022332,-0.016167,3.060221,1.803401,0.124889,0.087331,-0.001967,-0.016330,0.048323,0.005707,-0.025875,0.031079,-0.002576,0.000793,-3.072320,0.048323,0.005132,-0.012120,-0.000877,0.000430,0.001552,0.002115
38.581239,2,1.801333,0.123876,0.007366,0.005207,0.003521,0.008047,0.014686,-0.024932,3.067907,1.803401,0.124889,0.087331,0.005539,0.015937,0.047979,0.000615,0.018569,0.019966,0.001890,-0.000077,-3.072320,0.047979,0.005137,-0.012137,-0.000900,0.000223,0.002193,0.002111
38.600658,2,1.801333,0.123859,0.007369,0.005792,-0.001005,0.013677,0.014784,-0.024827,3.067849,1.803401,0.124889,0.087331,0.002067,0.001118,0.047977,-0.005469,0.003179,0.017150,0.000282,-0.000579,-3.072320,0.047977,0.005130,-0.012145,-0.000883,-0.000379,0.001980,0.001356
38.621047,2,1.801650,0.125420,0.007029,-0.005321,-0.003639,-0.007708,-0.006825,-0.019763,3.060755,1.803401,0.124889,0.087331,0.000196,-0.008191,0.048181,0.008379,-0.006827,0.027945,-0.000623,0.000906,-3.072320,0.048181,0.005130,-0.012159,-0.000873,-0.000162,0.002060,0.001304
38.641496,2,1.802006,0.126817,0.006786,-0.005778,0.001296,-0.013638,-0.022164,-0.016300,3.060318,1.803401,0.124889,0.087331,-0.000351,-0.008783,0.048326,0.008266,-0.015134,0.030982,-0.001466,0.000963,-3.072320,0.048326,0.005139,-0.012156,-0.000868,0.000428,0.001696,0.001264
38.660875,2,1.801327,0.123854,0.007362,0.005204,0.003336,0.007894,0.014781,-0.024915,3.067938,1.803401,0.124889,0.087331,0.005563,0.016259,0.047981,0.000686,0.019326,0.020044,0.001968,-0.000075,-3.072320,0.047981,0.005175,-0.012161,-0.000869,0.000582,0.001547,0.001556
38.681338,2,1.802004,0.126840,0.006770,0.000216,0.000062,-0.000249,-0.022345,-0.016493,3.060185,1.803401,0.124889,0.087331,-0.001932,-0.016641,0.048336,-0.003073,-0.025062,0.024292,-0.002568,-0.000104,-3.072320,0.048336,0.005155,-0.012156,-0.000853,-0.000150,0.001438,0.001304
38.700917,2,1.801325,0.123861,0.007368,-0.000440,0.000137,0.000793,0.014772,-0.024892,3.067866,1.803401,0.124889,0.087331,0.005518,0.016130,0.047977,0.009077,0.023913,0.023592,0.002496,0.000742,-3.072320,0.047977,0.005149,-0.012137,-0.000853,-0.000243,0.000996,0.001336
38.721240,2,1.801661,0.125424,0.007030,0.000249,-0.004489,0.007783,-0.006781,-0.019658,3.060729,1.803401,0.124889,0.087331,0.000085,-0.008227,0.048181,-0.000082,-0.005619,0.020199,-0.000571,0.000038,-3.072320,0.048181,0.005158,-0.012134,-0.000857,-0.000133,0.001219,0.001337
38.740611,2,1.800750,0.126954,0.007230,-0.000440,0.000075,0.000158,-0.023172,-0.027877,3.064864,1.803401,0.124889,0.087331,0.007353,-0.009956,0.048061,0.011853,-0.015074,0.023952,-0.001437,0.001321,-3.072320,0.048061,0.005160,-0.012136,-0.000853,-0.000029,0.001879,0.001745
38.761067,2,1.801672,0.125418,0.007009,-0.001545,-0.001473,-0.004948,-0.006840,-0.019661,3.060796,1.803401,0.124889,0.087331,-0.002792,0.007006,0.048193,-0.001678,0.012654,0.026570,0.001270,-0.000274,-3.072320,0.048193,0.005140,-0.012144,-0.000857,-0.000539,0.001550,0.001689
38.781424,2,1.801678,0.125447,0.007004,0.003773,-0.002544,0.008869,-0.007011,-0.019660,3.060744,1.803401,0.124889,0.087331,0.001691,-0.000701,0.048196,-0.002935,0.002733,0.019663,0.000253,-0.000320,-3.072320,0.048196,0.005161,-0.012136,-0.000858,0.000505,0.001625,0.001754
38.800867,2,1.801334,0.123870,0.007371,0.004717,0.003244,0.008313,0.014574,-0.024820,3.067936,1.803401,0.124889,0.087331,0.003837,0.009140,0.047976,-0.001140,0.008819,0.019831,0.000887,-0.000182,-3.072320,0.047976,0.005174,-0.012131,-0.000860,0.000498,0.001371,0.001376
38.821409,2,1.801661,0.125409,0.007022,-0.000585,-0.000687,0.000366,-0.006788,-0.019682,3.060720,1.803401,0.124889,0.087331,0.000150,-0.008007,0.048185,0.001278,-0.010982,0.023910,-0.001104,0.000220,-3.072320,0.048185,0.005170,-0.012132,-0.000859,0.000041,0.001645,0.001643
38.840799,2,1.802007,0.126790,0.006779,-0.005543,0.001038,-0.014189,-0.021937,-0.016461,3.060396,1.803401,0.124889,0.087331,-0.000389,-0.009015,0.048331,0.007910,-0.015111,0.031260,-0.001467,0.000927,-3.072320,0.048331,0.005157,-0.012123,-0.000861,-0.000462,0.001422,0.001817
38.861944,2,1.801334,0.123873,0.007356,0.005348,0.003762,0.008005,0.014754,-0.024938,3.067758,1.803401,0.124889,0.087331,0.005252,0.014810,0.047985,0.000056,0.016502,0.019990,0.001676,-0.000118,-3.072320,0.047985,0.005157,-0.012119,-0.000851,-0.000382,0.001484,0.001301
38.881320,2,1.801675,0.125455,0.007002,0.000332,-0.004041,0.005738,-0.007051,-0.019649,3.060715,1.803401,0.124889,0.087331,-0.000033,-0.008733,0.048197,-0.000348,-0.007061,0.021229,-0.000719,0.000023,-3.072320,0.048197,0.005162,-0.012129,-0.000840,0.000100,0.002044,0.001171
38.900666,2,1.801646,0.125389,0.007036,-0.005601,-0.004048,-0.007461,-0.006552,-0.019824,3.060744,1.803401,0.124889,0.087331,0.001905,-0.000159,0.048177,0.011456,0.005792,0.027819,0.000682,0.001114,-3.072320,0.048177,0.005144,-0.012113,-0.000836,-0.000529,0.001441,0.001160
38.921158,2,1.801989,0.126801,0.006775,-0.000993,0.004040,-0.005479,-0.021926,-0.016442,3.060268,1.803401,0.124889,0.087331,-0.000263,-0.008796,0.048333,0.001322,-0.019280,0.026906,-0.001945,0.000293,-3.072320,0.048333,0.005133,-0.012097,-0.000844,-0.000462,0.001578,0.001622
38.940555,2,1.801676,0.125426,0.007006,0.000136,0.000074,-0.000513,-0.006881,-0.019590,3.060706,1.803401,0.124889,0.087331,0.003340,0.006547,0.048195,0.005035,0.009629,0.024354,0.001018,0.000432,-3.072320,0.048195,0.005144,-0.012105,-0.000857,0.000093,0.001447,0.001874
38.961166,2,1.802017,0.126804,0.006760,0.000229,0.000206,-0.000370,-0.021876,-0.016279,3.060220,1.803401,0.124889,0.087331,-0.000288,-0.008681,0.048342,-0.000533,-0.013385,0.024356,-0.001362,0.000057,-3.072320,0.048342,0.005156,-0.012099,-0.000869,0.000455,0.001486,0.002016
