2.000000000000000000e+00,7.313428710044599379e-01,-4.225978318470003381e-01
2.012744651797906403e+00,7.311863175046736663e-01,-4.230793720506984545e-01
2.025489303595812363e+00,7.310705328963752470e-01,-4.234758436967557271e-01
2.038233955393718766e+00,7.306977442237985176e-01,-4.237979667015840390e-01
2.050978607191624725e+00,7.306706241892874099e-01,-4.242675730329450445e-01
2.063723258989531129e+00,7.305045562790059011e-01,-4.246158866766656659e-01
2.076467910787437532e+00,7.303114015972747008e-01,-4.250670194658026091e-01
2.089212562585343491e+00,7.300899964542671983e-01,-4.256226999567351843e-01
2.101957214383249894e+00,7.298588739579154883e-01,-4.262861923476172210e-01
2.114701866181156298e+00,7.296089437034893876e-01,-4.271194780505479516e-01
2.127446517979062257e+00,7.294439550717330967e-01,-4.279650886675373522e-01
2.140191169776968660e+00,7.292235479239705942e-01,-4.287767734737055192e-01
2.152935821574874620e+00,7.289730321258556245e-01,-4.295699748855582034e-01
2.165680473372781023e+00,7.287206417314910922e-01,-4.303239915386040670e-01
2.178425125170687426e+00,7.284423226897248638e-01,-4.310515561711285026e-01
2.191169776968593386e+00,7.281549275310869040e-01,-4.317516212252058283e-01
2.203914428766499789e+00,7.278482492667248671e-01,-4.324541793839097870e-01
2.216659080564406192e+00,7.275410213710702401e-01,-4.331607574846444986e-01
2.229403732362312152e+00,7.273520563738066214e-01,-4.339687703323698575e-01
2.242148384160218555e+00,7.270779860849178045e-01,-4.347615197135999421e-01
2.254893035958124514e+00,7.267812302554711446e-01,-4.355235727238673804e-01
2.267637687756030918e+00,7.264653223759253153e-01,-4.362760330536753495e-01
2.280382339553937321e+00,7.260950908828240902e-01,-4.369599589587845889e-01
2.293126991351843280e+00,7.257776523990437934e-01,-4.376828081462771913e-01
2.305871643149749683e+00,7.254653163089831436e-01,-4.383978054416978187e-01
2.318616294947656087e+00,7.252004751879673750e-01,-4.391794329328381208e-01
2.331360946745562046e+00,7.249482968875790023e-01,-4.398867427066250335e-01
2.344105598543468449e+00,7.247259291738075149e-01,-4.405784014158497519e-01
2.356850250341374409e+00,7.245389129951170792e-01,-4.412856423027438080e-01
2.369594902139280812e+00,7.243890536866222085e-01,-4.419803102576022602e-01
2.382339553937187215e+00,7.242484987106692085e-01,-4.427622006135077393e-01
2.395084205735093175e+00,7.240853562354465645e-01,-4.436421550550878057e-01
2.407828857532999578e+00,7.238326164913575500e-01,-4.445418234855850748e-01
2.420573509330905537e+00,7.234454182958542923e-01,-4.454784960755401868e-01
2.433318161128811941e+00,7.231114143499208780e-01,-4.464265807260624497e-01
2.446062812926718344e+00,7.226387934093296828e-01,-4.474592155062385723e-01
2.458807464724624303e+00,7.220650763859689514e-01,-4.483932401624254882e-01
2.471552116522530707e+00,7.213245955797575881e-01,-4.492585053121389005e-01
2.484296768320437110e+00,7.204075500656865749e-01,-4.500075694042802721e-01
2.497041420118343069e+00,7.194111819011713704e-01,-4.507287663971440428e-01
2.509786071916249472e+00,7.182581376209741242e-01,-4.513634434051850275e-01
2.522530723714155876e+00,7.170455927007138852e-01,-4.519327259420606868e-01
2.535275375512061835e+00,7.157976254159795770e-01,-4.525599552843609930e-01
2.548020027309968238e+00,7.146922568687147370e-01,-4.531800055377848691e-01
2.560764679107874198e+00,7.135262258041706884e-01,-4.537731830900119667e-01
2.573509330905780601e+00,7.124451221805476742e-01,-4.544399056838018258e-01
2.586253982703686560e+00,7.113963523328837857e-01,-4.550848666283613952e-01
2.598998634501592964e+00,7.104010808468548266e-01,-4.557601249753159833e-01
2.611743286299499367e+00,7.093584585776001594e-01,-4.564009001619448447e-01
2.624487938097405326e+00,7.083403185533178048e-01,-4.570998162188371627e-01
2.637232589895311730e+00,7.072815233137235147e-01,-4.577780928719009101e-01
2.649977241693218133e+00,7.061640533886250903e-01,-4.584562597840286524e-01
2.662721893491124092e+00,7.049626432213361715e-01,-4.591135847286237914e-01
2.675466545289030496e+00,7.036307549945751694e-01,-4.597616015939895440e-01
2.688211197086936899e+00,7.021594347584065865e-01,-4.603939873768289059e-01
2.700955848884842858e+00,7.005332883278420075e-01,-4.609587105991442835e-01
2.713700500682749261e+00,6.986844479863969504e-01,-4.615389753009821461e-01
2.726445152480655665e+00,6.967394090911434024e-01,-4.620221224564527995e-01
2.739189804278561624e+00,6.947756402186369140e-01,-4.625277192866849019e-01
2.751934456076468027e+00,6.929630506386219579e-01,-4.630653010527471247e-01
2.764679107874373987e+00,6.915693321373909130e-01,-4.638286302676730699e-01
2.777423759672280390e+00,6.904657031834868786e-01,-4.643336774248876808e-01
2.790168411470186349e+00,6.898997281366161527e-01,-4.650036611206905257e-01
2.802913063268092753e+00,6.896182550754300644e-01,-4.657591986987928978e-01
2.815657715065999156e+00,6.894315367314013399e-01,-4.665254257006963279e-01
2.828402366863905115e+00,6.891959396950398942e-01,-4.672847780764790571e-01
2.841147018661811519e+00,6.889008778544971623e-01,-4.680128389019737600e-01
2.853891670459717922e+00,6.884867786327264483e-01,-4.687224677235798942e-01
2.866636322257623881e+00,6.880118610767126386e-01,-4.694067679792663372e-01
2.879380974055530285e+00,6.875539679351639899e-01,-4.700730044216018255e-01
2.892125625853436688e+00,6.870292931222555799e-01,-4.707835210455018071e-01
2.904870277651342647e+00,6.865316245790183958e-01,-4.715333668041828963e-01
2.917614929449249050e+00,6.861065227109628406e-01,-4.723488342262886497e-01
2.930359581247155010e+00,6.857241745859434801e-01,-4.732648503888140512e-01
2.943104233045061413e+00,6.853125012234552171e-01,-4.743286910373140097e-01
2.955848884842967372e+00,6.849259247573084020e-01,-4.755497886826067222e-01
2.968593536640873776e+00,6.844657032343365310e-01,-4.769423742039212155e-01
2.981338188438780179e+00,6.839755782076009094e-01,-4.784856362416938236e-01
2.994082840236686138e+00,6.834625097100582858e-01,-4.802341147890231143e-01
3.006827492034592542e+00,6.829642430690703314e-01,-4.822043279415348938e-01
3.019572143832498945e+00,6.824440379368539311e-01,-4.844383297321673276e-01
3.032316795630404904e+00,6.819994775953345245e-01,-4.868914588712091041e-01
3.045061447428311308e+00,6.815441562272819276e-01,-4.893458190800374363e-01
3.057806099226217711e+00,6.807936460194778938e-01,-4.913556754170113061e-01
3.070550751024123670e+00,6.798373144881365571e-01,-4.923384299945420817e-01
3.083295402822030074e+00,6.783384694755453248e-01,-4.920606659831457952e-01
3.096040054619936477e+00,6.765097396868671176e-01,-4.907102318613491554e-01
3.108784706417842436e+00,6.744942380765314160e-01,-4.888457211902888511e-01
3.121529358215748395e+00,6.724553371500339161e-01,-4.870309506949779821e-01
3.134274010013655243e+00,6.704711923909036919e-01,-4.855982661715301241e-01
3.147018661811561202e+00,6.686049330889991538e-01,-4.845961735692931871e-01
3.159763313609467161e+00,6.668460621908297581e-01,-4.839474790702786300e-01
3.172507965407373565e+00,6.651486945625461056e-01,-4.836850039116430966e-01
3.185252617205279968e+00,6.635405518342577524e-01,-4.836254889563988413e-01
3.197997269003185927e+00,6.619373114537245861e-01,-4.837004077235355637e-01
3.210741920801092331e+00,6.603801554585192468e-01,-4.838759841530031469e-01
3.223486572598998734e+00,6.588471786891018089e-01,-4.841284018107780973e-01
3.236231224396904693e+00,6.572028006941276201e-01,-4.844367124476559039e-01
3.248975876194811097e+00,6.556217161936783722e-01,-4.847622156739961330e-01
3.261720527992717500e+00,6.540477231871772990e-01,-4.851124746549981825e-01
