97.586475,1,2.177827,0.747437,0.086912,0.000293,-0.000562,-0.001354,-0.008277,-0.015887,3.121532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000440,0.000843,0.003385,0.000085,-0.000047,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.606604,1,2.177827,0.747550,0.087145,-0.000385,0.001572,0.006801,-0.015495,-0.020619,3.118875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000577,-0.002357,-0.017002,-0.000240,0.000064,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.625950,1,2.177828,0.747425,0.086899,0.000023,-0.000468,-0.000601,-0.008188,-0.015913,3.121454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000034,0.000700,0.001502,0.000071,-0.000005,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.646433,1,2.177830,0.747432,0.086892,-0.000004,-0.003412,-0.006032,-0.008298,-0.015870,3.121484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.005116,0.015080,0.000521,-0.000010,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.666215,1,2.177828,0.747424,0.086923,0.000065,0.001099,-0.002478,-0.008423,-0.015849,3.121468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000098,-0.001643,0.006195,-0.000168,-0.000007,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.685728,1,2.177830,0.747429,0.086932,0.000629,0.001767,-0.003553,-0.008363,-0.015803,3.121522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000944,-0.002647,0.008881,-0.000272,-0.000091,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.706272,1,2.177828,0.747424,0.086913,0.000004,0.000011,-0.000230,-0.008395,-0.015972,3.121547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000007,-0.000016,0.000575,-0.000002,-0.000001,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.725710,1,2.177838,0.747421,0.086911,0.000234,-0.000177,-0.000516,-0.008459,-0.015795,3.121502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000353,0.000266,0.001291,0.000026,-0.000037,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.746299,1,2.177831,0.747436,0.086896,0.000242,0.000104,-0.000456,-0.008288,-0.015965,3.121536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000365,-0.000156,0.001139,-0.000017,-0.000037,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.765734,1,2.177833,0.747421,0.086932,-0.000139,-0.000001,0.000503,-0.008396,-0.015811,3.121569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000206,0.000003,-0.001257,0.000001,0.000021,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.786202,1,2.177825,0.747431,0.086907,-0.000150,-0.000104,0.000253,-0.008443,-0.015848,3.121579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000224,0.000157,-0.000633,0.000016,0.000023,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.805647,1,2.177828,0.747419,0.086909,-0.000118,0.000061,-0.000575,-0.008289,-0.015872,3.121616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,-0.000091,0.001436,-0.000009,0.000018,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.826226,1,2.177833,0.747429,0.086903,0.000196,-0.000042,-0.000086,-0.008331,-0.015919,3.121556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000295,0.000063,0.000216,0.000006,-0.000030,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.845673,1,2.177828,0.747427,0.086907,-0.000012,0.000206,-0.000046,-0.008121,-0.016015,3.121589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,-0.000308,0.000115,-0.000031,0.000002,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.866968,1,2.177827,0.747423,0.086931,-0.000906,-0.000169,0.000963,-0.008317,-0.015866,3.121555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001358,0.000254,-0.002408,0.000029,0.000138,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.886471,1,2.177823,0.747424,0.086916,-0.000493,-0.001375,0.002330,-0.008190,-0.015873,3.121527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000740,0.002063,-0.005826,0.000212,0.000071,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.905905,1,2.177835,0.747420,0.086909,0.000214,-0.000067,-0.000545,-0.008242,-0.015857,3.121591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000320,0.000104,0.001362,0.000010,-0.000033,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.926371,1,2.177829,0.747440,0.086903,0.000166,0.000384,-0.000316,-0.008219,-0.016011,3.121502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000248,-0.000573,0.000789,-0.000059,-0.000024,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.945867,1,2.177830,0.747427,0.086929,0.000189,0.000049,0.000515,-0.008290,-0.015878,3.121584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000283,-0.000071,-0.001288,-0.000008,-0.000029,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.966439,1,2.177820,0.747436,0.086914,0.000119,0.001241,0.000947,-0.008253,-0.015960,3.121607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000179,-0.001859,-0.002366,-0.000190,-0.000014,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
97.985968,1,2.177833,0.747431,0.086923,-0.001908,0.001126,0.001614,-0.008270,-0.016021,3.121568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002862,-0.001689,-0.004036,-0.000167,0.000296,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.006392,1,2.177826,0.747439,0.086894,0.000188,0.000112,-0.000494,-0.008210,-0.015987,3.121613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000278,-0.000170,0.001235,-0.000018,-0.000028,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.025855,1,2.177842,0.747427,0.086926,0.000215,-0.000077,0.000055,-0.008247,-0.015966,3.121576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000319,0.000113,-0.000136,0.000011,-0.000033,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.046420,1,2.177824,0.747433,0.086920,-0.000077,0.000249,0.000358,-0.008256,-0.016099,3.121534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000118,-0.000376,-0.000896,-0.000038,0.000013,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.065936,1,2.177827,0.747414,0.086930,-0.001677,-0.001808,-0.001804,-0.008194,-0.015937,3.121505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002519,0.002710,0.004509,0.000282,0.000251,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.086882,1,2.177826,0.747429,0.086900,-0.001880,-0.001819,-0.000528,-0.008012,-0.015967,3.121621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002826,0.002730,0.001319,0.000284,0.000283,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.105869,1,2.177836,0.747434,0.086920,0.000212,0.000492,-0.000385,-0.008289,-0.015934,3.121568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000308,-0.000733,0.000962,-0.000075,-0.000030,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.126396,1,2.177829,0.747443,0.086908,0.000072,0.000342,0.000176,-0.008241,-0.016066,3.121542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000098,-0.000510,-0.000439,-0.000052,-0.000009,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.146141,1,2.177827,0.747419,0.086932,-0.000171,-0.000146,0.000402,-0.008223,-0.015930,3.121588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000266,0.000222,-0.001004,0.000023,0.000027,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.165571,1,2.177829,0.747429,0.086908,-0.000009,-0.000327,0.000003,-0.008195,-0.016076,3.121525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000024,0.000494,-0.000007,0.000050,0.000001,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.189543,1,2.177838,0.747433,0.086903,0.000257,0.000339,-0.000693,-0.008298,-0.016034,3.121536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000376,-0.000504,0.001732,-0.000052,-0.000037,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.206880,1,2.177832,0.747423,0.086921,0.000074,-0.000155,0.000295,-0.008302,-0.015907,3.121598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000101,0.000235,-0.000738,0.000024,-0.000011,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.226272,1,2.177828,0.747433,0.086921,-0.000232,-0.000005,0.000436,-0.008164,-0.015923,3.121619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000357,0.000010,-0.001091,0.000002,0.000036,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.245789,1,2.177821,0.747429,0.086920,-0.000164,0.000099,0.000459,-0.008150,-0.015961,3.121515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000256,-0.000145,-0.001148,-0.000014,0.000026,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.266325,1,2.177827,0.747429,0.086901,-0.000020,-0.000107,-0.000480,-0.008174,-0.015931,3.121612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000039,0.000164,0.001201,0.000017,0.000004,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.285740,1,2.177840,0.747436,0.086905,0.000462,0.000168,-0.000365,-0.008220,-0.016014,3.121516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000683,-0.000249,0.000912,-0.000027,-0.000069,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.306589,1,2.177821,0.747436,0.086916,-0.000146,0.000153,0.000385,-0.008201,-0.015814,3.121562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000227,-0.000226,-0.000962,-0.000023,0.000024,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.326124,1,2.177828,0.747434,0.086929,-0.000290,-0.000048,0.000589,-0.008296,-0.015923,3.121636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000445,0.000074,-0.001473,0.000008,0.000045,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.347545,1,2.177825,0.747422,0.086918,-0.000111,0.000087,0.000061,-0.008295,-0.015828,3.121570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000176,-0.000128,-0.000151,-0.000013,0.000018,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.366046,1,2.177830,0.747431,0.086904,0.000054,-0.000077,-0.000589,-0.008194,-0.015932,3.121627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000071,0.000118,0.001472,0.000012,-0.000007,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.385571,1,2.177830,0.747442,0.086894,0.000644,0.000608,0.000486,-0.008298,-0.015871,3.121607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000955,-0.000910,-0.001214,-0.000095,-0.000096,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.406161,1,2.177828,0.747430,0.086932,0.001885,-0.003016,-0.000017,-0.008263,-0.016018,3.121484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002819,0.004526,0.000042,0.000456,-0.000297,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.425647,1,2.177820,0.747433,0.086917,-0.000156,0.000171,-0.000356,-0.008081,-0.015865,3.121563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000239,-0.000249,0.000890,-0.000025,0.000025,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.446159,1,2.177834,0.747429,0.086916,0.000140,0.000186,-0.000108,-0.008227,-0.015968,3.121546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000205,-0.000271,0.000270,-0.000028,-0.000020,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.465662,1,2.177832,0.747428,0.086906,0.000280,-0.000128,-0.000260,-0.008203,-0.015928,3.121580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000415,0.000199,0.000650,0.000019,-0.000043,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.486056,1,2.177830,0.747414,0.086916,-0.000103,-0.000364,0.000003,-0.008085,-0.015950,3.121542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000159,0.000553,-0.000009,0.000057,0.000015,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.505798,1,2.177825,0.747426,0.086921,-0.000157,-0.000028,0.000370,-0.008241,-0.016058,3.121577,0.000000,0.000000,0.000000,0.001213,0.060488,0.000000,0.002059,0.090782,-0.000924,0.009266,0.000025,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.526856,1,2.177830,0.747417,0.086921,-0.000007,0.000076,0.000113,-0.008411,-0.015937,3.121513,0.000000,0.000000,0.000000,0.027979,1.393219,0.000000,0.041986,2.089842,-0.000282,0.210149,0.000002,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.546327,1,2.177829,0.747441,0.086890,-0.000009,0.000105,-0.000638,-0.008168,-0.015970,3.121620,0.000000,0.000000,0.000000,-0.008083,1.848530,0.000000,-0.012046,2.775690,0.001595,0.275887,-0.006624,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.565771,1,2.177831,0.747438,0.086906,-0.000235,0.002099,-0.000557,-0.008136,-0.015883,3.121562,0.000000,0.000000,0.000000,-0.008083,1.848530,0.000000,-0.011723,2.776293,0.001394,0.275950,-0.006609,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
98.586343,1,2.177825,0.747434,0.086913,-0.000518,-0.000629,-0.000341,-0.008242,-0.015977,3.121578,0.000000,0.000000,0.000000,0.043868,2.938711,0.000000,0.066613,4.419250,0.000854,0.423644,-0.002032,-3.121552,0.000000,1000000000.000000,0.000000,0.000000
